Plant_ID,Temperature,AirHumidity,SoilMoisture,Health_Status
Plant_306,25.351982149926346,51.015320182089624,91.64877834008041,1
Plant_307,28.832994687365275,60.281811573691286,54.10084588704274,1
Plant_308,23.22528583349251,59.90881003355796,42.25205071919418,1
Plant_309,26.641292143510114,70.85895565831578,53.01758472720825,1
Plant_310,24.39342204269832,64.74698232879953,58.31483138810754,1
Plant_311,24.34695639031834,59.74973041254856,40.189985616642126,1
Plant_312,28.29633055596157,68.17766299200287,71.92817033868484,1
Plant_313,27.47624904696409,73.90207549017313,48.45106138787103,0
Plant_314,27.440528908001916,65.57810306351863,52.46614633637091,1
Plant_315,28.916436421462986,60.103526198433805,54.98886378081692,1
Plant_316,25.063011524898275,46.8816376764984,51.32379915921683,1
Plant_317,27.045858913884892,49.348863369246274,57.58410750704418,1
Plant_318,24.069199730219633,56.94775295645332,35.741202201796156,1
Plant_319,25.972499057465328,53.90487797840717,36.62547369080954,1
Plant_320,24.609570836896946,58.13028697014554,28.497686505424575,1
Plant_321,25.290987894978155,60.56649924897107,51.59251845930339,1
Plant_322,26.785471076310742,65.2969275435673,56.68404755268171,1
Plant_323,22.545337950299583,59.29501221940909,51.866592992278285,1
Plant_324,31.277161827056382,64.86501643826202,70.11738650021306,1
Plant_325,21.981947855500895,60.6447441481012,44.9160597175643,1
Plant_326,21.357434161636803,40.24533433646128,55.03112483388769,0
Plant_327,28.474332620500203,50.606646061812455,28.624486857910284,1
Plant_328,27.37498808188881,58.55912444278385,39.193504462883986,1
Plant_329,26.872359451156466,47.90305257158892,55.43306636348666,1
Plant_330,26.88503652779284,65.99928729996205,57.73653166114716,1
Plant_331,24.963259681459256,75.30750832343698,40.59049578503726,1
Plant_332,22.308236885542506,72.18761851697317,43.926011222129,0
Plant_333,25.22741367458118,57.86557129069792,22.23189379978786,1
Plant_334,22.968514865463664,74.90726136849952,39.64456198790086,1
Plant_335,27.925359200253254,61.486674572021116,58.35574745279679,1
Plant_336,24.558827855493583,56.629140288819606,53.628075241598495,1
Plant_337,22.523508409622465,53.8659733645906,52.50998582071814,1
Plant_338,24.03584247504102,56.975303135118715,45.746605307714404,1
Plant_339,26.238794362826873,56.118231814587716,45.105947379422645,1
Plant_340,23.308826341588077,61.70416222375488,35.09518290789829,1
Plant_341,22.533338813300706,61.60573981049865,55.482426303038025,1
Plant_342,25.731061634475736,60.03046020153415,51.314594165840845,1
Plant_343,25.73489971332617,64.3693816974635,52.38028271989199,1
Plant_344,23.47917047388661,71.90646274786342,37.10947735998629,1
Plant_345,23.58688508314503,69.49554135441323,12.699856201931333,1
Plant_346,25.69614981207291,45.151020315500965,61.45729067630543,1
Plant_347,20.655746975508027,34.46078865098045,37.81743815987394,1
Plant_348,20.777608676870337,69.34319911239274,32.058363539353195,1
Plant_349,22.844667336242694,46.33121301584579,55.4021836787099,0
Plant_350,24.35965854486446,57.75234598107316,39.11981040121306,1
Plant_351,25.932722696794013,48.298869739406406,60.89904576069932,1
Plant_352,29.426068650848656,41.9801956241998,54.25508924365046,0
Plant_353,27.572978869606057,65.41462728204787,55.253539848007165,0
Plant_354,24.520184410109717,67.59155160302647,24.510664331991986,1
Plant_355,24.942951376291933,54.2348959927328,63.179159780796006,0
Plant_356,21.992411906086573,34.0895770785509,48.91875796850784,1
Plant_357,24.944460592022832,54.53755551747517,39.460842911306955,1
Plant_358,24.134024083239584,63.91804005402547,47.15082701013377,0
Plant_359,25.968155681014267,45.21088431225871,18.3564715065252,0
Plant_360,22.518307169343032,61.83359919779156,51.12979217221006,0
Plant_361,26.558039542723517,59.846901508270044,29.559427377268925,1
Plant_362,29.598216739007732,65.79291499601088,24.709945712346983,1
Plant_363,24.67371955462943,61.19580368414153,22.164612206731633,1
Plant_364,26.205135166296824,50.26931059118444,61.69032562484888,1
Plant_365,27.07043197513334,71.96571501664491,35.561049094608165,1
Plant_366,23.796338584342493,58.4147042697303,68.00591564874749,1
Plant_367,25.67227744543125,59.72695460490068,36.96297805421553,1
Plant_368,25.037777202345385,50.667320409268044,19.3896306361058,0
Plant_369,25.293028295646494,55.567177488084894,28.252133400770113,1
Plant_370,22.6809706484336,51.15197285973099,63.537174300104084,1
Plant_371,25.073530522776828,58.27053940076577,42.66152733094999,1
Plant_372,26.493994873736348,77.11708480142343,36.77569055264099,1
Plant_373,29.353430823385125,46.28098857068643,47.40027338779181,1
Plant_374,27.87781247825562,43.86438602123259,52.52674104251317,1
Plant_375,31.45954737253467,74.71170327493608,61.76098223853691,1
Plant_376,22.697957311335852,57.90676322848134,66.7274884483939,1
Plant_377,27.616961910162033,53.309272613400836,39.60347031316371,1
Plant_378,25.550026017215057,70.39904687396077,25.109284708769426,1
Plant_379,31.56940879965302,53.94384460263136,38.79802258315086,1
Plant_380,22.575105143934547,78.26009713546937,48.90420759874329,1
Plant_381,22.480834473457673,66.7792587133927,30.543616106840837,1
Plant_382,23.201822063667933,55.120885918542974,30.642736276574357,0
Plant_383,18.62831282707058,81.57308213265503,50.15681822324828,1
Plant_384,23.422734934957717,53.94285076996662,44.270214726443236,1
Plant_385,22.722602015338907,67.42095372009307,45.4919549311738,1
Plant_386,25.451181359428624,62.99292580406492,33.62256997949896,1
Plant_387,26.025267927331477,73.01741289398798,41.54398928691349,1
Plant_388,30.628512517647657,75.61511196726853,31.136502835975435,0
Plant_389,27.85127151455815,60.320041490657665,58.3529761668718,1
Plant_390,23.26928903301279,52.46582129653817,60.52874002085629,1
Plant_391,22.304755985954927,64.59972142939117,17.30718206642859,0
Plant_392,26.47575751451952,53.22284630247894,31.05733709711385,1
Plant_393,21.039300378938073,80.13387247526623,22.552061173648813,0
Plant_394,30.49437629756306,61.36535331082737,35.249640983896526,1
Plant_395,28.538320362163862,56.34678448687891,43.748430453144586,1
Plant_396,23.592473043685885,61.84680305864909,23.25532170452205,1
Plant_397,19.860596412727368,46.52873710470303,31.172102803120303,1
Plant_398,29.061617122496237,50.28385961489349,29.940639418777522,0
Plant_399,24.656380464242147,72.00413907944426,48.10900994098416,1
Plant_400,28.713448935920386,53.43105721028604,46.04016505554375,0
Plant_401,20.216717023616898,49.5308901731806,34.1739366999412,1
Plant_402,23.201874931138683,65.36652752527286,47.65231308209097,1
Plant_403,25.01573109915455,71.85704154662997,36.79979873119102,1
Plant_404,25.140941781294227,67.18953310665067,40.9251733451092,1
Plant_405,23.649803585562267,69.96047685805816,70.10178135447805,1
Plant_406,26.868549797042498,52.43204911430539,65.10691577685522,1
Plant_407,21.797138711852217,45.78189333258156,25.506281446086035,1
Plant_408,24.57286154493612,75.01333651955487,57.44598626818762,1
Plant_409,25.360886895135696,56.77320161157864,57.170948317373885,1
Plant_410,26.543316502176246,57.49166983544953,27.776050668710724,1
Plant_411,27.13484463426667,73.28194141849058,57.28166465632291,1
Plant_412,21.626073724486393,65.5623000940066,68.06897877618829,1
Plant_413,20.397657487793133,64.55887772081607,28.16182790633379,0
Plant_414,28.83303046569553,81.65002344901083,31.237457684786044,1
Plant_415,25.996942035938776,53.564817696198574,60.26492200265254,1
Plant_416,22.75454039033034,69.27840128081237,49.07242966238472,1
Plant_417,29.653455926567567,60.570131248970846,53.27214412859285,0
Plant_418,25.347023902878576,62.68592278863257,50.10883824600745,1
Plant_419,28.53789155219148,75.28468426412532,50.86043881392216,1
Plant_420,25.202555444230327,65.07835756289624,25.102918075333754,1
Plant_421,31.18224377464596,65.38296079049633,60.70976559932173,0
Plant_422,30.266022527329614,70.72507337309803,62.5438498864166,1
Plant_423,24.253107554562778,56.350472704571146,41.559138838979585,1
Plant_424,27.914712852863065,51.607903326609936,44.34784575279206,1
Plant_425,26.936127848755444,49.55190805978967,22.03338746166417,1
Plant_426,29.105894672597046,40.33643410623998,52.71382134026752,1
Plant_427,22.105229618259685,80.56207129940321,53.58086162571216,1
Plant_428,27.05815437999532,48.96791634278317,44.067134745010335,1
Plant_429,28.175273460548762,57.78746376414228,61.86530039805754,1
Plant_430,19.723781540730656,57.23186700111079,39.98884153530089,1
Plant_431,21.450224462002673,63.07406697809101,53.469088888404,1
Plant_432,18.882303466719698,68.15737212539297,29.705034919618264,0
Plant_433,24.191779496666328,68.60473488359746,44.64671773688643,0
Plant_434,27.152626767387886,54.16922561431062,42.384686131457464,0
Plant_435,29.507071156288085,58.32878286213589,48.37961883061412,1
